Order ID,Date,Product ID,Category,Gender, Age,Item Purchased,Order Location,Sales Price,Quantity,Total Sales,Rating
174928,5/13/2024,BF1551,Garment,Male,26,Socks,New York,15,2,30,2
163897,9/7/2024,BF1553,Garment,Male,32,Socks,San Francisco,50,1,50,1
198902,8/19/2024,BF1550,Garment,Male,20,Dress,Sydney,97,1,197,1
156468,7/3/2024,BF1546,Footwear,Female,22,Shoes,Portland,118,1,118,5
196561,4/16/2024,BF1547,Accessories,Male,20,Scarf,Detroit,32,1,32,2
129649,9/13/2024,BF1544,Garment,Male,30,Hoodie,Paris,9,4,236,4
135692,7/31/2024,BF1548,Garment,Female,23,T-shirt,Miami,65,1,65,2
189853,10/1/2024,BF1552,Garment,Female,29,Jeans,Detroit,45,3,135,3
172273,12/5/2023,BF1548,Garment,Male,19,Shorts,Las Vegas,65,1,65,3
147972,6/30/2024,BF1548,Accessories,Male,24,Hat,Portland,65,1,65,4
157279,5/17/2024,BF1548,Accessories,Female,24,Handbag,Detroit,65,1,65,4
137006,6/5/2024,BF1554,Garment,Female,24,Pants,Manchester,20,1,60,3
144199,9/11/2024,BF1544,Accessories,Male,29,Handbag,Austin,9,1,9,5
140296,8/18/2024,BF1549,Garment,Female,25,Sweater,Portland,130,2,260,5
141092,2/23/2024,BF1545,Accessories,Female,28,Scarf,Las Vegas,10,1,10,5
154153,11/1/2024,BF1545,Footwear,Male,27,Sneakers,Austin,10,1,10,2
172262,1/22/2024,BF1548,Garment,Male,18,Pants,Austin,65,2,130,4
128644,11/27/2023,BF1546,Accessories,Female,33,Backpack,Toronto,118,1,143,1
152822,11/1/2024,BF1550,Footwear,Male,30,Sandals,Miami,97,5,485,5
154852,7/6/2024,BF1547,Garment,Male,26,Socks,Glasgow,32,1,72,1
183963,7/25/2024,BF1544,Outerwear,Male,33,Coat,Sacramento,9,2,18,5
134140,7/31/2024,BF1550,Garment,Male,24,Socks,Detroit,97,3,291,4
170323,2/15/2024,BF1548,Accessories,Male,35,Belt,Portland,65,1,65,5
164875,11/25/2023,BF1548,Garment,Female,26,Socks,San Francisco,65,2,130,3
193069,1/20/2024,BF1548,Accessories,Female,19,Belt,Liverpool,65,1,105,4
139299,8/17/2024,BF1550,Garment,Female,33,Pants,Sacramento,97,2,194,4
174841,4/25/2024,BF1551,Garment,Male,24,Shorts,New Jersey,15,2,30,4
193123,9/16/2024,BF1555,Footwear,Male,18,Boots,San Francisco,23,1,23,1
151897,1/13/2024,BF1547,Garment,Female,32,Dress,New Jersey,32,1,32,3
171325,7/14/2024,BF1550,Garment,Male,30,Jeans,Cleveland,97,2,194,5
174654,2/6/2024,BF1543,Garment,Female,21,T-shirt,Cardiff,100,2,280,5
152449,4/13/2024,BF1550,Footwear,Male,30,Shoes,Pittsburgh,97,5,485,1
195348,6/2/2024,BF1554,Footwear,Male,31,Boots,Miami,20,2,40,3
137125,11/25/2023,BF1550,Accessories,Female,20,Scarf,Detroit,97,2,194,4
197581,12/16/2023,BF1543,Footwear,Female,34,Sneakers,Cleveland,100,1,100,2
165900,7/21/2024,BF1547,Footwear,Male,28,Boots,Detroit,32,1,32,4
188150,12/21/2023,BF1553,Accessories,Male,18,Handbag,New York,50,2,100,5
188355,9/26/2024,BF1546,Garment,Male,31,Shirt,Las Vegas,118,4,472,5
165000,2/7/2024,BF1550,Accessories,Female,27,Hat,Portland,97,1,97,5
150966,5/2/2024,BF1547,Garment,Male,27,Sweater,Liverpool,32,1,72,3
192142,4/11/2024,BF1548,Accessories,Male,23,Handbag,Detroit,65,1,65,1
137453,5/12/2024,BF1548,Garment,Female,29,Shirt,Las Vegas,65,1,65,5
152157,2/16/2024,BF1551,Accessories,Male,26,Sunglasses,Portland,15,1,15,3
133859,3/22/2024,BF1548,Footwear,Female,31,Sneakers,Detroit,65,4,260,5
175404,1/16/2024,BF1548,Garment,Female,25,Hoodie,Cleveland,65,5,325,4
173814,8/14/2024,BF1543,Garment,Male,31,Shirt,Mumbai,100,3,510,5
137899,1/29/2024,BF1550,Accessories,Female,24,Sunglasses,San Antonio,97,2,194,5
147695,1/30/2024,BF1545,Garment,Male,28,Blouse,Sacramento,10,1,10,1
135621,10/25/2024,BF1544,Accessories,Male,19,Belt,London,9,3,147,4
168837,11/10/2023,BF1551,Garment,Male,26,Dress,Memphis,15,2,30,4
183777,2/5/2024,BF1550,Footwear,Male,21,Shoes,Cardiff,97,1,137,5
154624,7/18/2024,BF1550,Garment,Female,26,Socks,New Jersey,97,3,291,5
189038,6/18/2024,BF1544,Garment,Male,35,Socks,Portland,9,1,9,4
145281,6/30/2024,BF1549,Garment,Female,19,Shorts,London,130,1,170,4
156330,2/18/2024,BF1546,Accessories,Male,22,Gloves,Manchester,118,1,158,1
183871,2/28/2024,BF1548,Outerwear,Female,18,Jacket,San Antonio,65,1,65,3
124266,11/14/2023,BF1553,Accessories,Female,32,Handbag,San Francisco,50,1,50,2
179647,10/29/2024,BF1548,Accessories,Male,25,Backpack,Miami,65,4,260,5
136979,9/12/2024,BF1548,Footwear,Male,24,Boots,San Antonio,65,1,65,5
126819,10/3/2024,BF1548,Accessories,Male,33,Gloves,Dublin,65,2,210,2
169417,7/30/2024,BF1551,Garment,Female,30,Hoodie,London,15,1,55,3
125609,3/26/2024,BF1548,Outerwear,Female,21,Coat,New Jersey,65,2,130,4
145449,5/30/2024,BF1543,Garment,Female,26,Shirt,Cleveland,100,1,100,4
175478,7/27/2024,BF1548,Garment,Female,28,Shirt,New York,65,2,130,5
176656,11/30/2023,BF1548,Garment,Female,30,Sweater,Detroit,65,3,195,5
131946,1/20/2024,BF1549,Garment,Male,31,Shirt,Austin,130,2,260,3
148934,5/31/2024,BF1554,Garment,Male,32,Hoodie,Glasgow,20,1,60,3
150855,12/2/2023,BF1543,Footwear,Male,33,Sandals,New Jersey,100,1,100,4
156123,7/5/2024,BF1551,Accessories,Male,25,Belt,New York,15,1,15,5
177112,2/27/2024,BF1553,Footwear,Male,34,Boots,Pittsburgh,50,1,50,5
160108,2/9/2024,BF1550,Garment,Male,21,Hoodie,Portland,97,1,97,4
120932,12/2/2023,BF1545,Footwear,Male,35,Sandals,Portland,10,1,10,3
173693,7/12/2024,BF1545,Garment,Male,25,Jeans,Pittsburgh,10,1,10,5
191330,3/28/2024,BF1548,Footwear,Male,30,Shoes,Austin,65,1,65,4
148461,9/19/2024,BF1547,Footwear,Male,28,Sandals,San Francisco,32,1,32,5
158502,8/2/2024,BF1546,Garment,Female,27,Dress,Miami,118,1,118,1
178776,1/22/2024,BF1550,Accessories,Male,32,Hat,New Jersey,97,2,194,3
143310,8/3/2024,BF1551,Garment,Male,24,Pants,Manchester,15,4,220,2
148773,1/16/2024,BF1545,Garment,Male,29,Socks,Portland,10,1,10,5
160395,10/11/2024,BF1548,Garment,Female,20,Shirt,New Jersey,65,2,130,4
161132,12/20/2023,BF1550,Garment,Male,23,Shorts,Las Vegas,97,1,97,3
127401,2/22/2024,BF1546,Outerwear,Female,32,Jacket,Montreal,118,2,286,1
168752,10/7/2024,BF1548,Garment,Male,18,Hoodie,Portland,65,1,65,4
161206,6/26/2024,BF1548,Footwear,Male,25,Shoes,Cleveland,65,3,195,2
189157,10/14/2024,BF1543,Garment,Female,33,Skirt,Memphis,100,1,100,4
167291,10/24/2024,BF1548,Outerwear,Male,20,Coat,New Delhi,65,1,135,4
153141,6/22/2024,BF1554,Footwear,Female,30,Sneakers,Cleveland,20,1,20,4
154604,12/8/2023,BF1548,Garment,Male,34,Jeans,San Francisco,65,5,325,1
175004,4/12/2024,BF1548,Garment,Female,35,Blouse,New York,65,1,65,5
156321,8/4/2024,BF1553,Accessories,Female,20,Sunglasses,Sacramento,50,1,50,4
166245,6/20/2024,BF1544,Outerwear,Male,26,Jacket,Sacramento,9,1,9,3
141761,5/29/2024,BF1548,Garment,Male,23,Dress,New Delhi,65,1,135,3
125482,5/22/2024,BF1543,Accessories,Female,35,Hat,Cardiff,100,1,140,4
189205,11/25/2023,BF1547,Garment,Male,26,Hoodie,Dublin,32,1,72,1
148881,10/6/2024,BF1551,Accessories,Female,21,Handbag,Dublin,15,3,165,5
139581,12/3/2023,BF1555,Garment,Male,23,Jeans,Liverpool,23,2,126,5
132825,8/6/2024,BF1548,Footwear,Female,31,Boots,New York,65,1,65,3
197038,5/13/2024,BF1550,Outerwear,Male,28,Jacket,Dublin,97,1,137,4
193954,6/18/2024,BF1552,Footwear,Male,26,Sandals,Portland,45,1,45,3
175061,11/18/2023,BF1548,Accessories,Male,29,Belt,San Francisco,65,1,65,4
159511,8/17/2024,BF1548,Accessories,Male,29,Handbag,Portland,65,1,65,2
128071,9/25/2024,BF1551,Accessories,Male,23,Sunglasses,Portland,15,1,15,2
143668,8/5/2024,BF1548,Garment,Male,24,Skirt,Toronto,65,3,270,1
174655,3/30/2024,BF1545,Accessories,Male,29,Backpack,Toronto,10,1,35,3
121224,2/15/2024,BF1555,Footwear,Female,25,Sandals,San Antonio,23,4,92,5
194075,12/27/2023,BF1553,Footwear,Female,27,Boots,New York,50,2,100,2
173221,4/17/2024,BF1552,Footwear,Male,18,Sneakers,Mumbai,45,1,115,1
125808,12/10/2023,BF1548,Garment,Male,26,Skirt,Cleveland,65,1,65,5
152198,9/12/2024,BF1550,Garment,Male,24,Dress,Las Vegas,97,1,97,3
132321,2/14/2024,BF1549,Garment,Male,31,Shorts,New Jersey,130,1,130,3
160867,12/14/2023,BF1543,Accessories,Female,20,Handbag,Sydney,100,1,200,5
174359,12/26/2023,BF1550,Accessories,Female,22,Scarf,Miami,97,3,291,1
152856,11/30/2023,BF1553,Accessories,Male,22,Belt,Miami,50,1,50,2
146293,3/11/2024,BF1553,Accessories,Female,22,Gloves,Portland,50,1,50,5
187536,3/3/2024,BF1552,Garment,Male,19,Skirt,Detroit,45,1,45,1
151987,2/5/2024,BF1549,Garment,Male,34,Shorts,Cleveland,130,1,130,5
133101,6/27/2024,BF1549,Accessories,Female,34,Backpack,San Francisco,130,1,130,3
161202,6/15/2024,BF1548,Garment,Male,28,Hoodie,Mumbai,65,1,135,1
121176,4/15/2024,BF1549,Accessories,Female,31,Hat,New York,130,1,130,4
193703,5/21/2024,BF1550,Accessories,Male,19,Jewelry,London,97,1,137,4
135493,1/19/2024,BF1544,Garment,Male,25,Shirt,Sacramento,9,1,9,1
134712,12/3/2023,BF1551,Accessories,Female,19,Belt,Memphis,15,3,45,1
190962,12/19/2023,BF1551,Garment,Male,22,Sweater,Cleveland,15,2,30,4
163943,5/25/2024,BF1547,Accessories,Male,18,Hat,Memphis,32,2,64,5
132721,5/1/2024,BF1548,Accessories,Female,21,Scarf,Dublin,65,5,525,3
175447,1/2/2024,BF1554,Accessories,Female,27,Hat,New York,20,1,20,4
198574,12/14/2023,BF1544,Outerwear,Male,28,Jacket,Miami,9,1,9,5
134353,6/12/2024,BF1553,Garment,Female,35,T-shirt,Sacramento,50,5,250,4
174449,5/13/2024,BF1554,Garment,Female,31,Dress,Toronto,20,1,45,5
172334,5/20/2024,BF1552,Garment,Male,23,Pants,Miami,45,1,45,1
159710,10/5/2024,BF1550,Garment,Male,32,Sweater,Mumbai,97,4,668,3
161291,5/23/2024,BF1548,Accessories,Female,18,Sunglasses,Sacramento,65,1,65,4
189165,4/2/2024,BF1548,Accessories,Male,18,Belt,Las Vegas,65,1,65,5
154836,5/1/2024,BF1548,Garment,Male,29,Hoodie,Detroit,65,1,65,2
167734,9/24/2024,BF1544,Garment,Female,29,Pants,Manchester,9,1,49,5
197454,7/22/2024,BF1548,Garment,Male,34,Hoodie,Las Vegas,65,1,65,5
185053,10/8/2024,BF1548,Footwear,Male,30,Sneakers,Las Vegas,65,1,65,4
147563,5/28/2024,BF1551,Garment,Male,21,Dress,Mumbai,15,1,85,1
149818,10/7/2024,BF1549,Garment,Male,21,Dress,Memphis,130,1,130,4
196566,11/24/2023,BF1554,Garment,Female,35,Jeans,Sydney,20,3,360,3
127485,6/18/2024,BF1548,Garment,Female,31,Sweater,Sacramento,65,1,65,3
123751,1/11/2024,BF1550,Garment,Male,22,Shorts,Las Vegas,97,1,97,4
136568,7/24/2024,BF1552,Garment,Male,18,Shirt,New York,45,1,45,3
122024,8/21/2024,BF1543,Accessories,Male,28,Belt,Detroit,100,1,100,5
142169,7/28/2024,BF1543,Outerwear,Male,35,Coat,Glasgow,100,4,560,1
185320,7/9/2024,BF1548,Footwear,Male,25,Sneakers,Mumbai,65,1,135,1
179155,1/31/2024,BF1545,Garment,Female,19,Shirt,Cardiff,10,3,150,1
187806,11/18/2023,BF1546,Garment,Male,30,Socks,Memphis,118,1,118,5
138438,3/3/2024,BF1548,Garment,Male,33,Jeans,Miami,65,1,65,3
198824,7/28/2024,BF1552,Garment,Male,31,Jeans,New York,45,1,45,5
159577,2/13/2024,BF1552,Footwear,Male,25,Sneakers,New Jersey,45,1,45,4
160430,3/16/2024,BF1544,Garment,Male,31,Dress,Sydney,9,1,109,5
163354,10/3/2024,BF1548,Footwear,Female,27,Boots,Pittsburgh,65,2,130,4
131385,12/29/2023,BF1544,Garment,Male,25,T-shirt,Glasgow,9,1,49,4
137111,7/7/2024,BF1551,Outerwear,Female,18,Coat,Memphis,15,3,45,2
126757,12/13/2023,BF1545,Garment,Female,28,Skirt,Montreal,10,3,105,2
134647,2/3/2024,BF1544,Footwear,Male,30,Sneakers,Dublin,9,2,98,4
167345,6/15/2024,BF1546,Garment,Male,21,Jeans,San Francisco,118,1,118,3
141629,4/3/2024,BF1548,Garment,Male,32,Hoodie,Austin,65,1,65,5
134255,11/9/2023,BF1548,Footwear,Male,27,Shoes,Detroit,65,2,130,3
135379,5/27/2024,BF1549,Garment,Male,19,Shorts,Pittsburgh,130,1,130,5
177870,10/31/2024,BF1550,Garment,Male,23,Blouse,San Antonio,97,1,97,4
178444,5/7/2024,BF1550,Garment,Male,20,T-shirt,Austin,97,1,97,4
161376,8/6/2024,BF1546,Accessories,Male,28,Belt,San Antonio,118,1,118,4
162021,5/14/2024,BF1548,Accessories,Female,34,Handbag,Pittsburgh,65,1,65,4
188812,3/27/2024,BF1553,Garment,Female,31,Dress,Memphis,50,1,50,1
172785,5/27/2024,BF1551,Accessories,Male,34,Hat,Pittsburgh,15,2,30,5
189766,11/10/2023,BF1543,Accessories,Male,25,Belt,New Jersey,100,1,100,5
160204,3/10/2024,BF1543,Footwear,Female,31,Boots,Miami,100,1,100,5
137436,9/21/2024,BF1554,Outerwear,Male,28,Coat,Paris,20,2,140,2
189901,12/6/2023,BF1550,Garment,Female,28,Blouse,Las Vegas,97,2,194,5
193467,12/14/2023,BF1544,Accessories,Female,28,Hat,Pittsburgh,9,2,18,1
190798,8/14/2024,BF1554,Garment,Female,27,Jeans,Cardiff,20,3,180,4
137068,4/18/2024,BF1548,Accessories,Male,35,Backpack,New Jersey,65,1,65,1
148355,2/22/2024,BF1550,Garment,Male,28,Dress,New York,97,2,194,4
173959,10/13/2024,BF1550,Accessories,Female,28,Hat,San Francisco,97,4,388,3
140019,3/23/2024,BF1543,Accessories,Male,32,Sunglasses,Memphis,100,3,300,5
165618,10/24/2024,BF1545,Accessories,Male,18,Hat,Portland,10,1,10,4
193806,5/21/2024,BF1548,Garment,Male,28,Dress,Memphis,65,1,65,5
159590,4/22/2024,BF1554,Garment,Female,26,Shirt,Sacramento,20,1,20,5
123759,8/7/2024,BF1554,Accessories,Female,26,Scarf,Las Vegas,20,1,20,2
130613,11/11/2023,BF1549,Footwear,Female,19,Sneakers,New York,130,1,130,4
133621,12/29/2023,BF1550,Garment,Male,25,Skirt,Portland,97,1,97,1
185400,1/4/2024,BF1548,Accessories,Male,35,Jewelry,Manchester,65,2,210,1
183412,4/27/2024,BF1548,Footwear,Male,20,Boots,New York,65,5,325,4
162238,6/29/2024,BF1548,Accessories,Male,33,Sunglasses,Miami,65,1,65,5
161340,8/13/2024,BF1544,Footwear,Male,27,Boots,Miami,9,1,9,5
128371,2/21/2024,BF1551,Footwear,Female,20,Sandals,Manchester,15,1,55,2
195599,5/20/2024,BF1549,Footwear,Female,21,Boots,Manchester,130,1,170,4
172886,11/1/2024,BF1550,Garment,Male,26,Dress,Dublin,97,1,137,5
122442,6/17/2024,BF1550,Garment,Male,34,Hoodie,Detroit,97,1,97,4
184941,8/29/2024,BF1548,Garment,Male,29,Shorts,Manchester,65,1,105,4
122715,12/11/2023,BF1548,Outerwear,Male,34,Coat,Pittsburgh,65,3,195,5
136373,12/13/2023,BF1548,Garment,Male,28,Jeans,Cleveland,65,1,65,4
177272,1/27/2024,BF1548,Accessories,Female,21,Sunglasses,New York,65,1,65,5
142066,8/24/2024,BF1546,Footwear,Male,34,Sneakers,San Antonio,118,1,118,4
138549,4/7/2024,BF1544,Outerwear,Male,33,Jacket,New Jersey,9,3,27,5
167834,2/14/2024,BF1550,Garment,Female,18,Skirt,Austin,97,4,388,5
151522,4/5/2024,BF1548,Garment,Male,33,Sweater,Portland,65,1,65,4
150033,9/3/2024,BF1548,Garment,Male,24,T-shirt,London,65,1,105,1
153920,11/14/2023,BF1549,Accessories,Male,25,Belt,Paris,130,1,180,2
142254,12/28/2023,BF1543,Accessories,Male,18,Gloves,New York,100,3,300,4
175990,6/29/2024,BF1544,Accessories,Female,23,Hat,Manchester,9,1,49,4
142064,9/16/2024,BF1543,Footwear,Male,30,Boots,Cardiff,100,1,140,1
146478,12/12/2023,BF1548,Accessories,Male,33,Belt,Las Vegas,65,4,260,5
144693,2/19/2024,BF1548,Outerwear,Male,35,Coat,Austin,65,1,65,5
162075,2/26/2024,BF1554,Accessories,Male,19,Hat,Sacramento,20,2,40,5
123872,1/19/2024,BF1554,Footwear,Male,22,Shoes,Detroit,20,1,20,2
193479,5/27/2024,BF1555,Accessories,Male,30,Handbag,Sydney,23,1,123,4
132756,1/13/2024,BF1548,Accessories,Male,28,Scarf,San Francisco,65,1,65,4
127721,10/17/2024,BF1548,Accessories,Male,29,Handbag,San Francisco,65,1,65,5
172180,8/20/2024,BF1550,Garment,Male,25,Pants,Sacramento,97,2,194,4
130770,2/2/2024,BF1551,Footwear,Female,19,Shoes,Sacramento,15,3,45,5
190504,3/25/2024,BF1548,Accessories,Male,18,Sunglasses,New Jersey,65,1,65,4
187652,10/21/2024,BF1554,Garment,Female,19,Shorts,New York,20,1,20,1
158452,1/7/2024,BF1551,Outerwear,Female,26,Jacket,Portland,15,1,15,5
196828,7/26/2024,BF1554,Footwear,Male,34,Sandals,Memphis,20,1,20,5
195111,2/17/2024,BF1548,Footwear,Female,18,Shoes,Sacramento,65,1,65,3
130944,1/26/2024,BF1549,Accessories,Female,34,Jewelry,Sacramento,130,1,130,3
125329,9/27/2024,BF1543,Footwear,Male,31,Sandals,San Francisco,100,1,100,2
129948,11/29/2023,BF1545,Garment,Male,27,Pants,Portland,10,3,30,4
196598,8/15/2024,BF1546,Footwear,Male,27,Shoes,Cleveland,118,3,354,4
144614,3/8/2024,BF1543,Garment,Male,31,Socks,Manchester,100,1,140,2
198417,11/12/2023,BF1555,Garment,Male,28,Socks,New Jersey,23,1,23,5
173027,9/26/2024,BF1545,Garment,Female,18,Dress,Detroit,10,5,50,1
172708,3/16/2024,BF1545,Footwear,Male,33,Shoes,Cleveland,10,1,10,5
124936,4/14/2024,BF1548,Accessories,Male,22,Hat,Dublin,65,1,105,4
133591,2/28/2024,BF1554,Accessories,Male,21,Backpack,New Delhi,20,1,90,4
133700,1/3/2024,BF1543,Accessories,Male,18,Backpack,Glasgow,100,3,420,4
150164,4/27/2024,BF1546,Garment,Male,24,Pants,London,118,1,158,4
150324,4/10/2024,BF1543,Accessories,Male,27,Gloves,Austin,100,1,100,2
121573,3/27/2024,BF1543,Accessories,Female,18,Scarf,Detroit,100,1,100,3
182568,7/13/2024,BF1546,Garment,Male,26,Hoodie,New York,118,3,354,3
155854,6/3/2024,BF1552,Garment,Male,32,Jeans,New Delhi,45,1,115,5
171767,7/25/2024,BF1544,Accessories,Female,35,Backpack,Glasgow,9,2,98,4
151776,7/8/2024,BF1543,Footwear,Male,32,Sandals,Portland,100,1,100,4
126106,4/16/2024,BF1544,Accessories,Male,33,Belt,Detroit,9,1,9,5
149676,5/21/2024,BF1544,Footwear,Female,32,Shoes,Las Vegas,9,1,9,5
124946,9/29/2024,BF1553,Accessories,Male,19,Gloves,Detroit,50,1,50,5
151290,6/8/2024,BF1553,Accessories,Male,26,Belt,Montreal,50,3,225,2
141231,12/18/2023,BF1544,Outerwear,Male,31,Jacket,Pittsburgh,9,1,9,3
123578,9/30/2024,BF1554,Garment,Female,33,Dress,San Antonio,20,1,20,3
132569,7/8/2024,BF1546,Garment,Male,23,Shirt,Cardiff,118,2,316,5
155991,4/8/2024,BF1548,Accessories,Male,25,Scarf,Austin,65,2,130,5
162664,1/9/2024,BF1545,Outerwear,Male,29,Coat,New York,10,4,40,5
169254,4/8/2024,BF1544,Accessories,Male,21,Handbag,New York,9,3,27,3
120401,9/26/2024,BF1544,Accessories,Male,33,Sunglasses,New Jersey,9,2,18,5
123989,11/21/2023,BF1543,Garment,Male,32,T-shirt,Glasgow,100,4,560,5
168419,3/4/2024,BF1554,Garment,Female,18,Shirt,Las Vegas,20,1,20,4
125654,7/18/2024,BF1544,Accessories,Male,27,Handbag,Austin,9,4,36,4
141174,1/13/2024,BF1544,Accessories,Male,26,Jewelry,Cleveland,9,2,18,2
195120,6/29/2024,BF1543,Garment,Male,35,Hoodie,Manchester,100,2,280,4
135551,8/16/2024,BF1549,Accessories,Male,20,Gloves,San Francisco,130,3,390,3
140303,5/21/2024,BF1543,Outerwear,Male,18,Coat,Mumbai,100,1,170,2
121960,7/27/2024,BF1554,Footwear,Male,27,Sandals,Cleveland,20,1,20,3
125590,12/17/2023,BF1550,Footwear,Male,26,Boots,Austin,97,1,97,1
126509,9/19/2024,BF1548,Garment,Female,32,Pants,Pittsburgh,65,1,65,5
139624,8/8/2024,BF1555,Garment,Female,35,Socks,San Antonio,23,1,23,5
174545,6/8/2024,BF1548,Garment,Male,26,Blouse,New Delhi,65,5,675,5
168686,12/13/2023,BF1555,Accessories,Male,20,Handbag,Portland,23,2,46,4
159535,1/5/2024,BF1550,Accessories,Male,35,Jewelry,New York,97,4,388,5
145836,10/27/2024,BF1548,Garment,Male,21,Pants,Detroit,65,1,65,3
144862,1/2/2024,BF1551,Accessories,Male,23,Belt,Sacramento,15,1,15,1
132287,6/12/2024,BF1551,Garment,Male,31,Jeans,London,15,1,55,5
163954,12/21/2023,BF1554,Garment,Female,21,Shirt,San Francisco,20,1,20,5
191891,7/11/2024,BF1543,Accessories,Male,22,Belt,Montreal,100,1,125,5
172629,3/28/2024,BF1550,Garment,Female,20,Jeans,Mumbai,97,3,501,5
123754,1/15/2024,BF1549,Garment,Male,27,Jeans,New York,130,1,130,5
170137,5/10/2024,BF1549,Garment,Male,20,Sweater,Mumbai,130,2,400,2
132149,7/15/2024,BF1544,Footwear,Male,21,Sneakers,Cleveland,9,1,9,4
188540,9/30/2024,BF1550,Garment,Male,23,Socks,San Antonio,97,3,291,4
147943,1/24/2024,BF1549,Garment,Male,30,Socks,Austin,130,1,130,1
140917,3/31/2024,BF1552,Accessories,Female,34,Sunglasses,Toronto,45,4,280,4
135861,4/10/2024,BF1548,Footwear,Female,32,Sneakers,Dublin,65,3,315,3
189728,11/17/2023,BF1548,Garment,Male,32,Socks,New York,65,2,130,1
148124,7/13/2024,BF1548,Footwear,Male,23,Shoes,Pittsburgh,65,1,65,5
192066,5/30/2024,BF1548,Garment,Female,26,Blouse,New Jersey,65,1,65,1
125781,12/13/2023,BF1552,Garment,Female,27,Shorts,Paris,45,2,190,4
175877,12/19/2023,BF1543,Outerwear,Female,34,Jacket,Las Vegas,100,5,500,4
143632,8/26/2024,BF1550,Garment,Female,26,Sweater,Liverpool,97,1,137,5
194032,6/24/2024,BF1548,Outerwear,Female,22,Jacket,Miami,65,1,65,3
187717,5/19/2024,BF1545,Accessories,Male,32,Scarf,Cardiff,10,2,100,1
146617,11/14/2023,BF1554,Outerwear,Female,19,Jacket,Toronto,20,1,45,1
125591,7/29/2024,BF1551,Garment,Male,24,Sweater,Toronto,15,3,120,1
161021,2/24/2024,BF1553,Outerwear,Male,31,Coat,New Jersey,50,1,50,5
180763,7/9/2024,BF1546,Footwear,Male,23,Boots,New Jersey,118,2,236,3
135635,6/28/2024,BF1550,Garment,Female,32,Hoodie,Cardiff,97,4,548,3
143168,9/20/2024,BF1554,Accessories,Female,19,Hat,Cleveland,20,1,20,4
175511,10/11/2024,BF1554,Garment,Female,20,T-shirt,New Delhi,20,5,450,4
141624,2/11/2024,BF1550,Outerwear,Female,26,Coat,New Delhi,97,1,167,4
121344,9/6/2024,BF1543,Garment,Male,21,Dress,Memphis,100,1,100,1
130626,5/1/2024,BF1543,Garment,Male,20,Shirt,Pittsburgh,100,2,200,2
124565,12/10/2023,BF1552,Garment,Female,33,Skirt,Detroit,45,1,45,4
169741,3/6/2024,BF1548,Accessories,Male,20,Jewelry,Cleveland,65,1,65,3
121988,12/4/2023,BF1550,Accessories,Male,25,Hat,San Antonio,97,2,194,4
138465,6/11/2024,BF1548,Garment,Male,26,Shorts,Paris,65,1,115,4
124441,4/25/2024,BF1548,Accessories,Female,31,Scarf,Memphis,65,1,65,3
142964,8/1/2024,BF1548,Accessories,Female,18,Jewelry,Pittsburgh,65,1,65,5
135143,2/10/2024,BF1548,Accessories,Female,19,Sunglasses,Pittsburgh,65,5,325,5
140029,8/21/2024,BF1543,Outerwear,Male,31,Coat,San Francisco,100,3,300,5
191974,12/19/2023,BF1549,Outerwear,Male,18,Jacket,Glasgow,130,1,170,2
166057,10/6/2024,BF1548,Garment,Male,21,Sweater,Toronto,65,2,180,1
123308,12/2/2023,BF1550,Outerwear,Male,26,Coat,Memphis,97,1,97,4
169588,3/2/2024,BF1546,Accessories,Male,27,Scarf,Cardiff,118,1,158,5
138435,2/27/2024,BF1546,Accessories,Male,20,Belt,New York,118,1,118,3
187783,11/24/2023,BF1549,Accessories,Female,23,Hat,Detroit,130,1,130,1
153582,3/28/2024,BF1548,Accessories,Male,29,Backpack,Miami,65,1,65,2
192046,8/12/2024,BF1547,Garment,Male,29,T-shirt,San Antonio,32,4,128,5
178078,7/27/2024,BF1555,Accessories,Male,33,Jewelry,Detroit,23,1,23,3
141286,11/2/2024,BF1544,Accessories,Male,33,Sunglasses,New Jersey,9,2,18,1
196671,3/21/2024,BF1548,Garment,Male,24,Jeans,Miami,65,1,65,1
199228,4/26/2024,BF1551,Garment,Male,30,Pants,Sacramento,15,1,15,3
167207,11/26/2023,BF1550,Accessories,Male,30,Backpack,Manchester,97,2,274,5
153528,11/22/2023,BF1543,Accessories,Male,25,Scarf,Miami,100,1,100,5
147091,3/19/2024,BF1543,Garment,Male,21,Sweater,Dublin,100,1,140,5
142714,4/22/2024,BF1552,Accessories,Female,19,Jewelry,Manchester,45,1,85,5
152195,7/26/2024,BF1547,Footwear,Male,27,Sneakers,Cleveland,32,1,32,1
191316,10/29/2024,BF1543,Accessories,Male,30,Jewelry,Sydney,100,1,200,1
143552,2/22/2024,BF1554,Outerwear,Male,22,Coat,Sacramento,20,1,20,4
171279,10/3/2024,BF1548,Outerwear,Female,20,Coat,New Jersey,65,2,130,1
165140,10/26/2024,BF1544,Accessories,Male,35,Sunglasses,New York,9,3,27,4
133225,1/13/2024,BF1549,Accessories,Male,25,Handbag,Las Vegas,130,1,130,5
120358,8/29/2024,BF1553,Garment,Female,30,Sweater,Miami,50,3,150,5
189858,12/18/2023,BF1548,Garment,Male,29,Pants,Pittsburgh,65,1,65,1
128145,2/11/2024,BF1554,Accessories,Female,32,Gloves,New Jersey,20,1,20,5
